name,tag1,synonym,tag2
Maasiksaare,loc,,
Madise,loc,,
Kadaja,loc,,
Tuisu,loc,,
Sepa,loc,,
Kingissepa,loc,,
Sõõru,loc,,
Raiesmaa,loc,,
Kivastu,loc,,
Erko,loc,,
Songa,loc,,
Karumetsa,loc,,
Tammesalu,loc,,
Aksli,loc,,
Saali,loc,,
Kruusimäe,loc,,
Väljaotsa,loc,,
Pere-Väike,loc,,
Saava,loc,,
Valdeku,loc,,
Rasmuse,loc,,
Tõkkeoja,loc,,
Metsanurga,loc,,
Ossi,loc,,
Semple,loc,,
Kraavi,loc,,
Jõekalda,loc,,
Rätsepa,loc,,
Lehtveere,loc,,
Kõrtsi,loc,,
Pärtli,loc,,
Jüri,loc,,
Metsavälja,loc,,
Silveri,loc,,
Kaasiku,loc,,
Kooli,loc,,
Liivi,loc,,
Kruusaaugu,loc,,
Teelahkme,loc,,
Metsaääre,loc,,
Kasetuka,loc,,
Sepavälja,loc,,
Maria,loc,,
Rätsepa,loc,,
Adu,loc,,
Jõeääre,loc,,
Mäe,loc,,
Rebase,loc,,
Maale,loc,,
Timupõllu,loc,,
Keskvälja,loc,,
Raja,loc,,
Arukase,loc,,
Kasekese,loc,,
Uustalu,loc,,
Kivioru,loc,,
Raja,loc,,
Näsusepa,loc,,
Nõmme,loc,,
Mütapõllu,loc,,
Kasesalu,loc,,
Karukäpa,loc,,
Põlendiku,loc,,
Kaarli,loc,,
Sinimäe,loc,,
Keskvälja,loc,,
Rüütlimõisa,loc,,
Maasikmäe,loc,,
Liivapõllu,loc,,
Jõekäänaku,loc,,
Viktori,loc,,
Orgmetsa,loc,,
Koolitalu,loc,,
Hõbepapli,loc,,
Käpa,loc,,
Kortsu,loc,,
Mäe,loc,,
Ristiku,loc,,
Ööbiku,loc,,
Vaenu,loc,,
Salu,loc,,
Mäeotsa,loc,,
Kuusiku,loc,,
Eha,loc,,
Koidu,loc,,
Ustemäe,loc,,
Hindu,loc,,
Kivitamme,loc,,
Vadi,loc,,
Elbi,loc,,
Kõivu,loc,,
Lille,loc,,
Korstna,loc,,
Mõtsa,loc,,
Kirikumäe,loc,,
Tuule,loc,,
Matsi,loc,,
Jõulumäe tervisekeskus,loc,,
Pühavaimu,loc,,
Vahemetsaõue,loc,,
Sireli,loc,,
Sürgavere põhikool,loc,,
Silla,loc,,
Laanesepa,loc,,
Pärna,loc,,
Alt-Liiakse,loc,,
Suviste,loc,,
Kurepesa,loc,,
Remmelga,loc,,
Sepakoja,loc,,
Lartu,loc,,
Antsu,loc,,
Heliste,loc,,
Vahtra,loc,,
Laane,loc,,
Järvemaja,loc,,
Mäe,loc,,
Ala-Mäetare,loc,,
Helduri,loc,,
Järvetare,loc,,
Sillaotsa,loc,,
Väike-Silla,loc,,
Sillatare,loc,,
Sillaääre,loc,,
Saaretare,loc,,
Uibotare,loc,,
Rebase,loc,,
Kuke,loc,,
Haavistiku,loc,,
Noormetsa,loc,,
Meistri,loc,,
Sussi,loc,,
Kalkuni,loc,,
Jõeääre,loc,,
Kuuseaare,loc,,
Teinitare,loc,,
Luiga,loc,,
Järve,loc,,
Piiripunkti,loc,,
Kordoni,loc,,
Tuudi,loc,,
Väike-Süntka,loc,,
Sepa,loc,,
Lobjaku,loc,,
Sillaotsa,loc,,
Mäeotsa,loc,,
Animatsi,loc,,
Männiku,loc,,
Muhklase,loc,,
Riiumäe,loc,,
Kõrgeselja,loc,,
Rästatare,loc,,
Lillemäe,loc,,
Ruusa,loc,,
Külaotsa,loc,,
Simmi,loc,,
Rüütli,loc,,
Poodi,loc,,
Kannestiku,loc,,
Kirikumaa,loc,,
Külamaja,loc,,
Paadiku,loc,,
Põlde,loc,,
Eikla mõisahoone,loc,,
Endla,loc,,
Jõe,loc,,
Nõmme,loc,,
Allika,loc,,
Peti,loc,,
Pärna,loc,,
Elli,loc,,
Kasepa,loc,,
Riido,loc,,
Jussi,loc,,
Kuusiku,loc,,
Antsu,loc,,
Rehe,loc,,
Vahtra,loc,,
Tondilossi,loc,,
Spordimaja,loc,,
Männi,loc,,
Metsa,loc,,
Lääne,loc,,
Haljasmäe-Priidu,loc,,
Merekivi,loc,,
Väinaotsa,loc,,
Padari,loc,,
Meestu,loc,,
Välja,loc,,
Ärbli,loc,,
Seminari,loc,,
Kase,loc,,
Metsa,loc,,
Alliku,loc,,
Vanaõue,loc,,
Põllu,loc,,
Annuniidi,loc,,
Nõmme,loc,,
Sulu,loc,,
Jaani,loc,,
Sooserva,loc,,
Kopli,loc,,
Matise,loc,,
Sauvere koolimaja,loc,,
Kapa,loc,,
Küngu,loc,,
Uustalu,loc,,
Männiku,loc,,
Adu-Mihkli,loc,,
Koolimaja,loc,,
Saadu,loc,,
Peetri,loc,,
Vahtra,loc,,
Jaaguõue,loc,,
Pärja,loc,,
Vanakopli,loc,,
Jürna,loc,,
Keskusehoone,loc,,
Vallamaja,loc,,
Puusepa-Kopa,loc,,
Kivissaare,loc,,
Igama-Niidi,loc,,
Laasi,loc,,
Sihi,loc,,
Mõisa,loc,,
Kraavi-Lepiku,loc,,
Nelise,loc,,
Aru,loc,,
Lepiku,loc,,
Antoni,loc,,
Pihla,loc,,
Ilundi,loc,,
Uustalu,loc,,
Leebe,loc,,
Kuusevälja,loc,,
Puukooli,loc,,
Lembitu,loc,,
Egla,loc,,
Tagaravi,loc,,
Pärna,loc,,
Varbla,loc,,
Pupi,loc,,
Tautsi,loc,,
Oeda,loc,,
Niibu,loc,,
Männi,loc,,
Mooritsa,loc,,
Kooli,loc,,
Toominga,loc,,
Metsavahi,loc,,
Nuka,loc,,
Raitsekase,loc,,
Melsase,loc,,
Metsaääre,loc,,
Manguse,loc,,
Aasmaa,loc,,
Keskküla,loc,,
Männiku,loc,,
Luige,loc,,
Lepiku,loc,,
Aru,loc,,
Susi,loc,,
Toone,loc,,
Volli,loc,,
Lõhmuse,loc,,
Suure-Tamme,loc,,
Uuemaa,loc,,
Märtna,loc,,
Nolgu,loc,,
Nõmme,loc,,
Raja,loc,,
Pikamäe,loc,,
Järve,loc,,
Marjastu,loc,,
Nõmmuse,loc,,
Anni,loc,,
Põlluotsa,loc,,
Vana-Koljo,loc,,
Tõnise,loc,,
Tiigi,loc,,
Kase,loc,,
Allika,loc,,
Paju,loc,,
Laine,loc,,
Taneli,loc,,
Metsa,loc,,
Kuusiku,loc,,
Mäepealse,loc,,
Kalevipoja,loc,,
Lombi,loc,,
Rometi,loc,,
Sepa,loc,,
Ämmajõe,loc,,
Tamme,loc,,
Ojapõllu,loc,,
Käspri,loc,,
Kalda,loc,,
Kase,loc,,
Kuke,loc,,
Tralla,loc,,
Kukemetsa,loc,,
Raua,loc,,
Väike-Trukitsa,loc,,
Somma,loc,,
Eku,loc,,
Naima,loc,,
Lombi,loc,,
Sillaotsa,loc,,
Vorsti,loc,,
Savi,loc,,
Heinasaare,loc,,
Leheste,loc,,
Oti,loc,,
Andre,loc,,
Linnula,loc,,
Aia,loc,,
Reinumetsa,loc,,
Kärneri 1,loc,,
Vahtra,loc,,
Sireli,loc,,
Ingamäe,loc,,
Männikivi,loc,,
Kingu,loc,,
Amme,loc,,
Trukitsa,loc,,
Kerdo,loc,,
Vana-Pärniku,loc,,
Küti,loc,,
Peedu,loc,,
Tuule,loc,,
Salu,loc,,
Veski,loc,,
Kure,loc,,
Ülase,loc,,
Kruusamäe,loc,,
Metsa,loc,,
Jõevälja-Orava,loc,,
Alametsa,loc,,
Allikamäe,loc,,
Aaviku,loc,,
Silma-Allika,loc,,
Marjavarre,loc,,
Külaotsa,loc,,
Rubergi,loc,,
Kuusearu,loc,,
Lepiku,loc,,
Kraavivahe,loc,,
Õunamäe,loc,,
Männi,loc,,
Kivitalu,loc,,
Võsa,loc,,
Paju,loc,,
Siisikese,loc,,
Kopli,loc,,
Vanajaani,loc,,
Asuniku,loc,,
Rohuaia,loc,,
Toominga,loc,,
Kaljumäe,loc,,
Pentsoni,loc,,
Nõmme,loc,,
Uuetalu,loc,,
Padamaja,loc,,
Siniallika,loc,,
Lassi-Uuetoa,loc,,
Väike-Lassi,loc,,
Allikatalu,loc,,
Liivamäe,loc,,
Pardimäe,loc,,
Suurekivi,loc,,
Veski,loc,,
Vooreallika,loc,,
Miku,loc,,
Johannese,loc,,
Liiva,loc,,
Mäeallika,loc,,
Maaski,loc,,
Veedla,loc,,
Metsavahi,loc,,
Ohvrimäe,loc,,
Väljaotsa,loc,,
Otsa,loc,,
Rohtmetsa,loc,,
Mõisa,loc,,
Eidiku,loc,,
Väike-Eidiku,loc,,
Piiri,loc,,
Otsa,loc,,
Lilleaasu,loc,,
Karja,loc,,
Veeru,loc,,
Uus-Kalamäe,loc,,
Allika,loc,,
Heki,loc,,
Kaarnapesa,loc,,
Välja,loc,,
Tõnu,loc,,
Mäeveere,loc,,
Väljaotsa,loc,,
Pruuli,loc,,
Kuivajõe,loc,,
Vainumardi,loc,,
Vana-Kõrtsu,loc,,
Anni,loc,,
Antsu,loc,,
Parbu-Adu,loc,,
Sillaotsa,loc,,
Saaremetsa,loc,,
Kaupluse,loc,,
Pühaoruvälja,loc,,
Uue-Allika,loc,,
Urgeti,loc,,
Kiviniidu,loc,,
Kandimäe,loc,,
Ura,loc,,
Lehtmetsa,loc,,
Nõlvaku,loc,,
Reisu,loc,,
Aasa,loc,,
Umbsaare,loc,,
Kuuse,loc,,
Kõrtsi,loc,,
Tõnurahva,loc,,
Mäe,loc,,
Alamusta 1,loc,,
Kadaka,loc,,
Siimu,loc,,
Härgaru-Jaani,loc,,
Pargi,loc,,
Nõmme,loc,,
Teeääre,loc,,
Kupitsa,loc,,
Lepiku,loc,,
Nurmlepa,loc,,
Aru,loc,,
Metsavahi,loc,,
Susi,loc,,
Vilu,loc,,
Tomsoni,loc,,
Kreegi,loc,,
Toomase,loc,,
Kivila,loc,,
Vanavärava,loc,,
Saare,loc,,
Paju,loc,,
Hermani,loc,,
Penu,loc,,
Rätsepa,loc,,
Aruselja,loc,,
Heinasaare,loc,,
Väike-Laari,loc,,
Sangla kauplus,loc,,
Tammeõue,loc,,
Loigu,loc,,
Muru,loc,,
Rehe,loc,,
Vahtra,loc,,
Aadu,loc,,
Urinurga,loc,,
Paalmanni,loc,,
Tuvikese,loc,,
Pilve,loc,,
Vuti,loc,,
Pae,loc,,
Pärna,loc,,
Aasumänni,loc,,
Kullipesa,loc,,
Karjase,loc,,
Kase,loc,,
Väikemaa,loc,,
Pulga,loc,,
Koppeli,loc,,
Kuuse,loc,,
Pargi,loc,,
Sepperi,loc,,
Kensi,loc,,
Laksi,loc,,
Vanatoa,loc,,
Kriisa,loc,,
Silja,loc,,
Silveri,loc,,
Nurme,loc,,
Rauno,loc,,
Jürna,loc,,
Tennu,loc,,
Mardi,loc,,
Mäerahva,loc,,
Külmhallika,loc,,
Kasealuse,loc,,
Liiva,loc,,
Lavi,loc,,
Saueaugu,loc,,
Tammiku,loc,,
Nurga,loc,,
Mäesauna,loc,,
Käosalu,loc,,
Jaagu-Sauna,loc,,
Nigula,loc,,
Nõlvaste,loc,,
Möldri,loc,,
Tsirgu,loc,,
Hõraku,loc,,
Uue-Peebu,loc,,
Eedi,loc,,
Linnutare,loc,,
Kaera-Aadu,loc,,
Iie-Rivo,loc,,
Jüri,loc,,
Männiku,loc,,
Puhu,loc,,
Arude,loc,,
Anni,loc,,
Kaare,loc,,
Nurga,loc,,
Mäe,loc,,
Kivi,loc,,
Lillekooli,loc,,
Jüri,loc,,
Kobasaare,loc,,
Kallaste,loc,,
Mõisa,loc,,
Jalaka,loc,,
Suure-Tamme,loc,,
Kase,loc,,
Kopli,loc,,
Piirisilla,loc,,
Kitseoru,loc,,
Miikaeli,loc,,
Andreoru,loc,,
Tealase,loc,,
Tiigi,loc,,
Ristimäe,loc,,
Savimäe,loc,,
Piirikivi,loc,,
Puspuri-Pauli,loc,,
Puspuri-Tiisleri,loc,,
Pärna,loc,,
Kople,loc,,
Vana-Loo,loc,,
Kangru,loc,,
Ojaääre,loc,,
Vanaõue,loc,,
Välja,loc,,
Sompaaugu,loc,,
Okka,loc,,
Uus-Hindreku,loc,,
Araka,loc,,
Tamme,loc,,
Lõo,loc,,
Ermo,loc,,
Sassi,loc,,
Kadaka,loc,,
Ala-Kuklase,loc,,
Veskioja,loc,,
Väike-Simmeri,loc,,
Teela,loc,,
Elgusaare,loc,,
Kalda,loc,,
Männi,loc,,
Saia-Johani,loc,,
Kubja,loc,,
Männiku,loc,,
Lauri,loc,,
Mäesauna,loc,,
Laasu,loc,,
Sambla,loc,,
Uuetoa,loc,,
Välja,loc,,
Laane,loc,,
Tammetoa,loc,,
Loigu,loc,,
Lutulaane,loc,,
Endla,loc,,
Luba,loc,,
Mereste,loc,,
Türgi,loc,,
Teearu,loc,,
Männimäe,loc,,
Raendiku,loc,,
Rannamardi,loc,,
Koplimetsa,loc,,
Kuriso,loc,,
Suuretüki,loc,,
Kuusiku,loc,,
Jaagu,loc,,
Piiri,loc,,
Vanatoa,loc,,
Anton-Antsu,loc,,
Papli,loc,,
Uuetalu,loc,,
Mäe,loc,,
Väljapaju,loc,,
Annimäe,loc,,
Jüri,loc,,
Jõusa-Vase,loc,,
Treieri,loc,,
Tamme,loc,,
Kõrtsi,loc,,
Raja,loc,,
Pihlaka,loc,,
Kooli,loc,,
Metsatuka,loc,,
Õnne,loc,,
Nõva,loc,,
Jana,loc,,
Järvetari,loc,,
Kuldmaa,loc,,
Meisteri,loc,,
Renee,loc,,
Einari,loc,,
Vahtra,loc,,
Katja,loc,,
Jelena,loc,,
Pangamaja,loc,,
Kikivere-Veski,loc,,
Uus-Sauka,loc,,
Turi,loc,,
Altoja,loc,,
Krantsu,loc,,
Saamo,loc,,
Paabo,loc,,
Amme,loc,,
Kubja,loc,,
Piirimäe,loc,,
Jerroski,loc,,
Tuule,loc,,
Mesiniku,loc,,
Torpani,loc,,
Palgi,loc,,
Kopli,loc,,
Jõekääru,loc,,
Prangli,loc,,
Endla,loc,,
Peetri,loc,,
Sepa,loc,,
Poe,loc,,
Pikanurme,loc,,
Arneki,loc,,
Leuska,loc,,
Kehi,loc,,
Joosepi,loc,,
Kristeli,loc,,
Mutionu,loc,,
Rudi,loc,,
Kurepesa,loc,,
Sõstramäe,loc,,
Otsa,loc,,
Põllukaru,loc,,
Kõrve,loc,,
Allika,loc,,
Orianda,loc,,
Paalipere,loc,,
Kasiku,loc,,
Kraavi,loc,,
Saega,loc,,
Käspri,loc,,
Reinu,loc,,
Keldripõllu,loc,,
Mardi-Tooma,loc,,
Vanatee,loc,,
Vanakupja,loc,,
Karjatse,loc,,
Kruusaaugu,loc,,
Ormi,loc,,
Ülevalt-Pärtli,loc,,
Peitre,loc,,
Oja,loc,,
Metsakuru,loc,,
Pajupõllu,loc,,
Möldri,loc,,
Ülesmäe,loc,,
Kruusamäe,loc,,
Laulumetsa,loc,,
Metsaääre,loc,,
Liivaku,loc,,
Pooli,loc,,
Toomla,loc,,
Nurme,loc,,
Pärna,loc,,
Virksi,loc,,
Tenimäe,loc,,
Lauri,loc,,
Vatslaveere tee,loc,,
Koplimäe tänav,loc,,
Hiie tee,loc,,
Tüma,loc,,
Päovere,loc,,
Otsa,loc,,
Voore,loc,,
Köössa-Mardi,loc,,
Troska,loc,,
Peetri,loc,,
Jaagu,loc,,
Teeääre,loc,,
Jaanisoo,loc,,
Laeva,loc,,
Luige,loc,,
Sõeru,loc,,
Okka,loc,,
Spari,loc,,
Kurekella,loc,,
Tammemäe,loc,,
Keskuse,loc,,
Aia,loc,,
Posti,loc,,
Laima,loc,,
Kapsi-Toomase,loc,,
Sõstra,loc,,
Kivimäe,loc,,
Kanarbiku,loc,,
Reinarti,loc,,
Indreku,loc,,
Jaagu,loc,,
Erki,loc,,
Untaugu,loc,,
Uuemäe,loc,,
Kangro,loc,,
Metsatiigi,loc,,
Aruvälja,loc,,
Ristiku,loc,,
Jahimaja,loc,,
Sarapiku,loc,,
Soone,loc,,
Paisu,loc,,
Vahtra,loc,,
Aasa,loc,,
Rabadiku,loc,,
Linnase,loc,,
Laatsi,loc,,
Näägu,loc,,
Liivaaugu,loc,,
Kernu,loc,,
Vahtrama,loc,,
Otsa,loc,,
Vaino,loc,,
Kanepi,loc,,
Mätiku,loc,,
Kati,loc,,
Sooaluse,loc,,
Saarekivi,loc,,
Kuke,loc,,
Mihklijaani,loc,,
Kilgi,loc,,
Jaanimäe,loc,,
Tale,loc,,
Noksi,loc,,
Tiigi,loc,,
Kenu,loc,,
Põllusmäe,loc,,
Adu,loc,,
Noksi,loc,,
Nurkmäe,loc,,
Tamme,loc,,
Uuemaa,loc,,
Tammemäe,loc,,
Kannikese,loc,,
Pleesi,loc,,
Uuesilma,loc,,
Jõgeda,loc,,
Liisiku,loc,,
Leevikese,loc,,
Vahelepiku,loc,,
Jõe,loc,,
Altmetsa,loc,,
Piusaveere tänav,loc,,
Karja tänav,loc,,
Pärna tänav,loc,,
Sirge tee,loc,,
Suuretamme,loc,,
Rundso,loc,,
Kiigemäe 5,loc,,
Sautre,loc,,
Aali,loc,,
Sassi,loc,,
Soome,loc,,
Palmiste,loc,,
Õnne,loc,,
Konna,loc,,
Mäealuse,loc,,
Pikani,loc,,
Aadu,loc,,
Leemeti,loc,,
Josua,loc,,
Kivijärve,loc,,
Kikka,loc,,
Aia,loc,,
Viira,loc,,
Jõe,loc,,
Kingu,loc,,
Kõpu-Jõeääre,loc,,
Metsaääre,loc,,
Härma,loc,,
Kopli-Kivi,loc,,
Uue-Manguse,loc,,
Männituka,loc,,
Naerismaa,loc,,
Tene,loc,,
Nurme,loc,,
Selja,loc,,
Talsi-Rumma,loc,,
Tammiku,loc,,
Voore,loc,,
Piiriääre,loc,,
Künnapuu,loc,,
Silla,loc,,
Nammi,loc,,
Mässa-Mihkli,loc,,
Raabi,loc,,
Rüssa,loc,,
Jõepõllu,loc,,
Ardi,loc,,
Leemetijaagu,loc,,
Viimsi,loc,,
Münti,loc,,
Mereranna,loc,,
Tammepõllu,loc,,
Niidi,loc,,
Saare-Vanaelu,loc,,
Uue-Jõepõllu,loc,,
Oja,loc,,
Lause,loc,,
Tirtsi,loc,,
Kadariku,loc,,
Kaaviranna,loc,,
Suurejõe,loc,,
Sepapõllu,loc,,
Jalaka,loc,,
Reinu,loc,,
Kalurite,loc,,
Ristipõllu,loc,,
Liiva,loc,,
Vana-Tirtsi,loc,,
Jõesoo,loc,,
Vahtra,loc,,
Herma,loc,,
Volise,loc,,
Mõntuma,loc,,
Lõuna-Vabuaia,loc,,
Põhja-Vabuaia,loc,,
Hintso,loc,,
Kaarli,loc,,
Puki,loc,,
Timo,loc,,
Jakobi,loc,,
Eveli,loc,,
Padriku,loc,,
Põlluserva,loc,,
Nõmme,loc,,
Kangru,loc,,
Kalda,loc,,
Koidu,loc,,
Pihlaka,loc,,
Kruusiaugu,loc,,
Koduvälja,loc,,
Männila,loc,,
Tootsi,loc,,
Mägede,loc,,
Polli,loc,,
Männiku,loc,,
Pihlaka,loc,,
Jõe,loc,,
Silla,loc,,
Jaagojakobi,loc,,
Ööbiku,loc,,
Tubaka,loc,,
Kalda,loc,,
Riisaare,loc,,
Kase,loc,,
Lombi,loc,,
Tamme,loc,,
Peeda,loc,,
Pajosi,loc,,
Kaasiku,loc,,
Teini,loc,,
Mäeotsa,loc,,
Poomi,loc,,
Rahandi,loc,,
Ilumetsa,loc,,
Sarapiku,loc,,
Vahi,loc,,
Männiku,loc,,
Nelli-Kalli,loc,,
Laasi,loc,,
Toomamardi,loc,,
Kaasiku,loc,,
Jagari,loc,,
Tuuleroosi,loc,,
Väljamäe,loc,,
Asula,loc,,
Nurga,loc,,
Vahtra,loc,,
Toominga,loc,,
Kalani,loc,,
Savioru,loc,,
Soldani,loc,,
Ilumetsa-Põllu,loc,,
Nurga,loc,,
Väikekõke,loc,,
Tamme,loc,,
Tammiku,loc,,
Variku,loc,,
Kruusaaugu,loc,,
Malmi,loc,,
Reinu,loc,,
Mutso,loc,,
Tamme,loc,,
Kaarepere,loc,,
Sipelga,loc,,
Triinu,loc,,
Rehe,loc,,
Kandi,loc,,
Kangrumatsi,loc,,
Mustikaru,loc,,
Sillaotsa,loc,,
Muru,loc,,
Vahtra,loc,,
Urva,loc,,
Nõmmemõisa,loc,,
Uus-Värava,loc,,
Suurekivi,loc,,
Palvere,loc,,
Uus-Nigula,loc,,
Uus-Vanakubja,loc,,
Läti-Jaago,loc,,
Männimäe,loc,,
Arukaevu,loc,,
Väikeoja,loc,,
Kõrtsi,loc,,
Rõõsiku,loc,,
Kipi,loc,,
Kenapea,loc,,
Karjatooma,loc,,
Prangli-Liiva,loc,,
Nurga,loc,,
Kopleotsa,loc,,
Külaotsa,loc,,
Pärnapuu,loc,,
Aabrami,loc,,
Kasevälja,loc,,
Sikkani,loc,,
Lilleoru,loc,,
Kirsi,loc,,
Liivamäe,loc,,
Vallo,loc,,
Allika,loc,,
Merelaidi,loc,,
Ploomi,loc,,
Kivipealse,loc,,
Väli,loc,,
Pärnapõllu,loc,,
Lahesaare,loc,,
Lahi,loc,,
Klaasi,loc,,
Andrese,loc,,
Madi,loc,,
Annikvere juustutööstus,loc,,
Jõeääre,loc,,
Kanala,loc,,
Jaagu,loc,,
Pajumetsa,loc,,
Passaia,loc,,
Jungi,loc,,
Rainova,loc,,
Kivisilla,loc,,
Nurme,loc,,
Männiku,loc,,
Tanieli,loc,,
Suurevälja,loc,,
Virula,loc,,
Raba,loc,,
Sutemetsa,loc,,
Kereme,loc,,
Pähkli,loc,,
Tuulemäe,loc,,
Timmi,loc,,
Kriisa,loc,,
Käära,loc,,
Mihkli,loc,,
Lääne,loc,,
Uuetoa,loc,,
Paja,loc,,
Toominga,loc,,
Tasuja,loc,,
Tõnise,loc,,
Indreko,loc,,
Kanarbiku,loc,,
Margo,loc,,
Liiva,loc,,
Elli,loc,,
Tikaniidi,loc,,
Kase,loc,,
Sireli,loc,,
Pikkeri,loc,,
Kaevumäe,loc,,
Karu,loc,,
Paemurru,loc,,
Saueaugu,loc,,
Koolitoa,loc,,
Jüri,loc,,
Järvekuru,loc,,
Kuuse,loc,,
Sambla,loc,,
Roikani,loc,,
Videviku,loc,,
Järve,loc,,
Kivi,loc,,
Konno,loc,,
Pedja,loc,,
Võsu,loc,,
Nurme,loc,,
Kurila,loc,,
Joosepi,loc,,
Nõmme,loc,,
Variku,loc,,
Suure-Erita,loc,,
Männiku,loc,,
Hiiemäe,loc,,
Tõnu-Reinu,loc,,
Matsi,loc,,
Nöörikese,loc,,
Aegviidu,loc,,
Mäe,loc,,
Vahepõllu,loc,,
Metsapere,loc,,
Künka,loc,,
Vassili,loc,,
Antsi,loc,,
Tõnise,loc,,
Tinni,loc,,
Kala,loc,,
Ao-Männiku,loc,,
Teedla,loc,,
Jõe,loc,,
Luha,loc,,
Vahtra,loc,,
Rehbinderi,loc,,
Saare,loc,,
Otsa,loc,,
Jürirahva,loc,,
Tiigi,loc,,
Vahuri,loc,,
Kanni,loc,,
Inti,loc,,
Tooma-Einari,loc,,
Uustalu,loc,,
Toomametsa,loc,,
Alivälja,loc,,
Uuemäe,loc,,
Kullamaa,loc,,
Mõisamaa,loc,,
Paemuru,loc,,
Peetre,loc,,
Karja,loc,,
Janeri,loc,,
Väljavahi,loc,,
Miku,loc,,
Metsa-Jaagu,loc,,
Ruustaku,loc,,
Sepa,loc,,
Kahandu,loc,,
Kooli,loc,,
Orava,loc,,
Sillaotsa,loc,,
Vähi,loc,,
Tedre,loc,,
Jõekalda,loc,,
Insitoa,loc,,
Lutsu,loc,,
Lauri,loc,,
Nõlvaku,loc,,
Noormäe,loc,,
Kopli,loc,,
Sepa,loc,,
Risti,loc,,
Roosi,loc,,
Pihlaka,loc,,
Lehise,loc,,
Tammemäe,loc,,
Pruunvee,loc,,
Lutsu,loc,,
Pihlaka,loc,,
Altpere,loc,,
Kolgi,loc,,
Kase,loc,,
Uue-Saare,loc,,
Uustalu,loc,,
Kägo,loc,,
Läätsi,loc,,
Kihli,loc,,
Lepiku,loc,,
Pealtveski,loc,,
Pihelga,loc,,
Kullaaru,loc,,
Nõmme,loc,,
Kuke,loc,,
Teearu,loc,,
Niidu,loc,,
Evaldi,loc,,
Kopli,loc,,
Kitsapaiga,loc,,
Soldati,loc,,
Kargsoo,loc,,
Võllmetsa,loc,,
Tõnumurru,loc,,
Tagakalbuse,loc,,
Kiigearu,loc,,
Kuuse,loc,,
Savimäe,loc,,
Koovitaja tänav,loc,,
Tikutaja tänav,loc,,
Kotka tee,loc,,
Jõemetsa tee,loc,,
Kirsimäe tänav,loc,,
Siimumatsi,loc,,
Tamme,loc,,
Kadaku,loc,,
Kaasiku,loc,,
Luitsepa,loc,,
Kubja,loc,,
Rehe,loc,,
Kikka,loc,,
Jürijaani,loc,,
Männiku,loc,,
Kaabre,loc,,
Muru,loc,,
Järve,loc,,
Männiku,loc,,
Vallimäe,loc,,
Kaasiku,loc,,
Uus-Lossimäe,loc,,
Tamme,loc,,
Maaniidu,loc,,
Raja,loc,,
Alliku,loc,,
Puksi,loc,,
Ala-Tullino,loc,,
Ahase,loc,,
Sallo,loc,,
Palu,loc,,
Lauri,loc,,
Kruusiaugu,loc,,
Pärnamäe,loc,,
Rehe,loc,,
Tilseni,loc,,
Vahi,loc,,
Altmäe,loc,,
Metsa,loc,,
Pütsepa,loc,,
Vana-Kaasiku,loc,,
Riio,loc,,
Veski,loc,,
Kuusiku,loc,,
Sauna-Ado,loc,,
Sääse,loc,,
Kasesalu,loc,,
Hansu,loc,,
Madise,loc,,
Sassi-Tooma,loc,,
Saue,loc,,
Vaikna,loc,,
Palli,loc,,
Sõeru,loc,,
Suureheinamaa,loc,,
Otsa,loc,,
Uue-Lõuka,loc,,
Vana-Juhani,loc,,
Põldema,loc,,
Umbamäe,loc,,
Riku,loc,,
Päikese,loc,,
Kuusiku,loc,,
Koka,loc,,
Linnu,loc,,
Ala-Palu,loc,,
Lepiku,loc,,
Nutu,loc,,
Kuritse-Reinu,loc,,
Väike-Potsepa,loc,,
Järve,loc,,
Tuuliku,loc,,
Jaagu,loc,,
Jõe,loc,,
Kaja,loc,,
Väike-Raua,loc,,
Taljagu,loc,,
Repsaare,loc,,
Korvalaane,loc,,
Kitseraja,loc,,
Allika,loc,,
Uuetalu,loc,,
Silla,loc,,
Kalamaja,loc,,
Allika,loc,,
Timma,loc,,
Lille tee,loc,,
Vallimäe,loc,,
Kuriste,loc,,
Vainumäe,loc,,
Kruusimäe,loc,,
Antsu,loc,,
Koplemetsa,loc,,
Kruusimäe,loc,,
Päärna,loc,,
Pikamänni,loc,,
Hirve,loc,,
Kuristuse,loc,,
Allika,loc,,
Reinu,loc,,
Kuusiku,loc,,
Kase,loc,,
Kasesalu,loc,,
Marukse,loc,,
Suurevälja,loc,,
Uuetoa,loc,,
Võhma,loc,,
Tiigi,loc,,
Niine,loc,,
Virtsjärve,loc,,
Hansu,loc,,
Viluallika,loc,,
Oja,loc,,
Arumäe,loc,,
Sinilille,loc,,
Anniste,loc,,
Vana-Traadi,loc,,
Kivisepa,loc,,
Lõpekõrve,loc,,
Mardu,loc,,
Urgetsi,loc,,
Uus-Liivaku,loc,,
Järve,loc,,
Nahkru,loc,,
Lepiku,loc,,
Sillaotsa,loc,,
Kassi,loc,,
Keskküla,loc,,
Antssauna,loc,,
Kotka,loc,,
Lendermaa,loc,,
Jõgila,loc,,
Üllema,loc,,
Allika,loc,,
Põllula,loc,,
Eest-Paju,loc,,
Tammeoksa,loc,,
Teeääre,loc,,
Valgu,loc,,
Tiitsumäe,loc,,
Välja,loc,,
Väljametsa,loc,,
Põlluotsa,loc,,
Kooli,loc,,
Aasa,loc,,
Tuisu,loc,,
